Calc. Date= 06-29-2025, Time= 11:18:17
============================== SRIM-2013.00 ==============================
 =====================================================================
 =                   Ion Energy vs Position File                     =
 =====================================================================
 =   AXIS DEFINITIONS: X=Depth, Y,Z= Lateral plane of target surface.=
 =   (If beam enters target at an angle, this tilt is in Y direction)=
 =   Shown are: Ion Number, Energy (keV), X, Y, Z Position           =
 ==================  CALCULATION   DATA  =============================
  Ion Data: Name, Mass,   Energy , Energy Interval
           Ar     039.96  2keV    10eV
 =====================================================================
Ion       Energy     Depth (X)     Y           Z       Electronic   Energy Lost to
Number    (keV)    (Angstrom)  (Angstrom)  (Angstrom)  Stop.(eV/A)  Last Recoil(eV)
------- ----------- ---------- ----------- ----------- -----------  ---------------
0000002 1.0250E-01  1.5712E+02 -4.3165E+01  6.2051E+01  2.2026E-01  1.4208E+01
0000002 8.6931E-02  1.6128E+02 -4.6639E+01  6.6895E+01  2.0284E-01  1.2365E+01
0000002 5.6228E-02  1.6535E+02 -4.7666E+01  7.2538E+01  1.6314E-01  3.0702E+01
0000002 4.5991E-02  1.6543E+02 -5.0116E+01  7.8530E+01  1.4754E-01  1.0237E+01
0000002 2.4069E-02  1.6426E+02 -5.0075E+01  8.4654E+01  1.0673E-01  2.0083E+01
0000002 9.5024E-03  1.6300E+02 -4.6344E+01  8.8557E+01  6.7064E-02  1.4567E+01
0000002 0.0000E+00  1.5593E+02 -3.9222E+01  8.8947E+01  0.0000E+00  3.2470E-01
0000003 2.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  9.7295E-01  0.0000E+00
0000003 1.9815E+00  1.1607E+01  4.6926E-02 -1.4783E-01  9.6845E-01  2.7756E+00
0000003 1.8815E+00  2.3816E+01 -3.3378E-01 -3.5254E-01  9.4368E-01  7.6405E+01
0000003 1.8514E+00  3.7443E+01  3.8324E-01 -3.0813E+00  9.3610E-01  3.8564E+00
0000003 1.6981E+00  5.1098E+01  5.7805E-01 -5.4484E+00  8.9652E-01  1.2728E+02
0000003 1.6702E+00  6.3748E+01 -2.4113E+00 -9.3247E+00  8.8911E-01  3.6426E+00
0000003 1.6402E+00  7.6307E+01 -5.9190E+00 -1.2847E+01  8.8111E-01  5.9060E+00
0000003 1.5289E+00  8.8758E+01 -1.0025E+01 -1.5835E+01  8.5068E-01  1.1131E+02
0000003 1.5031E+00  1.0090E+02 -1.5234E+01 -1.5505E+01  8.4347E-01  3.3516E+00
0000003 1.3221E+00  1.1305E+02 -2.0280E+01 -1.5778E+01  7.9106E-01  1.5878E+02
0000003 1.2823E+00  1.2426E+02 -2.4904E+01 -1.1855E+01  7.7907E-01  1.9603E+01
0000003 1.2689E+00  1.3466E+02 -3.0854E+01 -7.7767E+00  7.7498E-01  1.3436E+01
0000003 1.0699E+00  1.4538E+02 -3.6906E+01 -4.9519E+00  7.1162E-01  1.9899E+02
0000003 9.9505E-01  1.5460E+02 -4.0530E+01  2.0136E+00  6.8628E-01  7.4864E+01
0000003 7.9903E-01  1.6290E+02 -4.1478E+01  1.0495E+01  6.1498E-01  1.7968E+02
0000003 7.5418E-01  1.7350E+02 -4.1792E+01  1.4431E+01  5.9747E-01  3.0948E+01
0000003 7.4024E-01  1.8360E+02 -4.4296E+01  1.8442E+01  5.9192E-01  1.3942E+01
0000003 7.2188E-01  1.9395E+02 -4.5309E+01  2.2330E+01  5.8453E-01  5.2065E+00
0000003 6.1068E-01  2.0453E+02 -4.5848E+01  2.5438E+01  5.3763E-01  9.8293E+01
0000003 5.6816E-01  2.1505E+02 -4.6937E+01  2.4457E+01  5.1857E-01  3.1101E+01
0000003 4.2133E-01  2.2536E+02 -4.5617E+01  2.3346E+01  4.4657E-01  1.4683E+02
0000003 3.6553E-01  2.3362E+02 -4.1204E+01  2.6117E+01  4.1595E-01  5.5800E+01
0000003 3.5431E-01  2.4093E+02 -3.5190E+01  2.5838E+01  4.0951E-01  3.3454E+00
0000003 3.4192E-01  2.4765E+02 -2.8650E+01  2.5099E+01  4.0229E-01  4.6813E+00
0000003 3.2955E-01  2.5374E+02 -2.1753E+01  2.3539E+01  3.9494E-01  1.2374E+01
0000003 2.9750E-01  2.6100E+02 -1.6116E+01  2.2431E+01  3.7525E-01  2.4736E+01
0000003 1.7680E-01  2.6937E+02 -1.2686E+01  2.2033E+01  2.8928E-01  1.1390E+02
0000003 4.4832E-02  2.7466E+02 -9.4944E+00  1.6770E+01  1.4567E-01  1.2728E+02
0000003 3.7061E-02  2.7854E+02 -4.9777E+00  1.8521E+01  1.3245E-01  7.7708E+00
0000003 2.5565E-03  2.8156E+02 -1.6045E+00  2.2449E+01  3.4786E-02  3.2918E+01
0000003 0.0000E+00  2.8412E+02  3.6040E-01  2.0371E+01  0.0000E+00  1.3126E+00
0000004 2.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  9.7295E-01  0.0000E+00
