# eventID	energy_keV
  968319	73.039
  968319	12.656
  968320	1063.655
  968320	569.697
  968320	73.039
  968320	12.656
  968321	1063.655
  968321	569.697
  968322	1063.655
  968322	569.697
  968322	75.250
  968323	1063.655
  968323	569.697
  968323	88.202
  968324	75.250
  968324	12.627
  968324	569.697
  968325	1063.655
  968325	569.697
  968326	569.697
  968326	75.250
  968327	73.039
  968327	569.697
  968327	85.235
  968328	1063.655
  968328	569.697
  968328	88.179
  968329	1063.655
  968329	569.697
  968329	75.250
  968330	1442.218
  968330	897.696
  968331	1063.655
  968331	569.697
  968331	75.250
  968332	1063.655
  968332	569.697
  968332	73.039
  968333	569.697
  968333	0.000
  968334	1063.655
  968334	569.697
  968334	75.250
  968334	12.628
  968335	1063.655
  968335	569.697
  968335	75.250
  968336	73.040
  968336	14.816
  968336	569.697
  968337	1063.655
  968337	569.697
  968337	73.039
  968338	1063.655
  968338	569.697
  968338	12.627
  968339	73.038
  968340	1063.655
  968340	569.697
  968341	1063.655
  968341	569.697
  968341	75.250
  968342	1063.655
  968342	12.792
  968343	1063.655
  968343	569.697
  968343	73.039
  968344	1063.655
  968344	569.697
  968344	10.551
  968345	75.250
  968345	569.697
  968346	1063.655
  968346	569.697
  968346	12.628
  968347	569.697
  968347	87.533
  968348	1063.655
  968348	569.697
  968348	10.551
  968349	75.250
  968349	569.697
  968350	1063.655
  968350	569.697
  968350	73.039
  968350	12.656
  968351	1063.655
  968351	569.697
  968352	1063.655
  968352	569.697
  968352	10.551
  968353	569.697
  968354	1063.655
  968354	569.697
  968354	73.039
  968355	1063.655
  968355	569.697
  968356	1063.655
  968356	569.697
  968357	1063.655
  968357	569.697
  968357	75.250
  968358	1063.655
  968358	569.697
  968359	1063.655
  968359	75.250
  968359	73.039
  968360	1063.655
  968360	569.697
  968361	1770.215
  968361	569.697
  968361	12.298
  968362	1063.655
  968362	569.697
  968362	85.236
  968363	1063.655
  968363	569.697
  968363	73.039
  968364	569.697
  968364	75.249
  968365	1063.655
  968365	569.697
  968365	73.039
  968366	73.038
  968366	569.697
  968366	12.656
  968367	75.251
  968367	10.551
  968367	569.697
  968367	75.250
  968368	1063.655
  968368	569.697
  968368	73.039
  968369	1063.655
  968369	569.697
  968369	73.039
  968369	12.656
  968370	1063.655
  968370	569.697
  968370	75.250
  968370	10.551
  968371	1063.655
  968371	569.697
  968371	0.000
  968371	0.000
  968372	569.697
  968372	73.039
  968373	1063.655
  968373	569.697
  968373	87.656
  968374	1063.655
  968374	569.697
  968374	73.039
  968375	75.250
  968375	569.697
  968375	75.250
  968375	10.551
  968376	1063.655
  968376	569.697
  968376	75.250
  968377	1063.655
  968377	569.697
  968377	75.250
  968377	13.014
  968378	1063.655
  968378	569.697
  968378	75.250
  968378	10.551
  968379	1063.655
  968379	569.697
  968379	75.250
  968379	10.551
  968380	1063.655
  968380	569.697
  968380	10.551
  968381	1063.655
  968381	569.697
  968381	2.336
  968381	9.216
  968382	1063.655
  968382	569.697
  968382	75.250
  968383	1063.655
  968383	569.697
  968383	75.250
  968384	1063.655
  968384	569.697
  968385	569.697
  968385	73.040
  968385	12.656
  968386	78.165
  968386	569.697
  968386	87.656
  968387	1063.655
  968387	569.697
  968387	73.039
  968388	1063.655
  968388	569.697
  968388	85.236
  968388	0.000
  968389	569.697
  968389	75.250
  968390	1063.655
  968390	569.697
  968390	73.039
  968390	10.551
  968391	524.966
  968391	75.250
  968392	1063.655
  968392	569.697
  968392	75.250
  968393	1063.655
  968393	569.697
  968393	73.039
  968394	1770.215
  968394	569.697
  968395	1063.655
  968395	569.697
  968395	75.250
  968395	10.551
  968396	1063.655
  968396	569.697
  968397	1063.655
  968397	569.697
  968397	73.039
  968398	1063.655
  968398	569.697
  968398	73.039
  968398	12.656
  968399	1063.655
  968399	569.697
  968399	73.039
  968400	1063.655
  968400	569.697
  968400	75.250
  968401	73.039
  968401	569.697
  968401	75.250
  968402	1063.655
  968402	569.697
  968403	1770.215
  968403	0.000
  968404	1063.655
  968404	569.697
  968404	85.235
  968405	1063.655
  968405	569.697
  968405	73.039
  968406	1063.655
  968406	569.697
  968406	75.250
  968407	569.697
  968407	84.741
  968408	569.697
  968408	15.222
  971613	1063.655
  971613	569.697
  971613	75.250
  971614	1063.655
  971614	569.697
  971615	1063.655
  971615	569.697
  971615	75.250
  971616	1063.655
  971616	569.697
  971616	75.250
  971617	1063.655
  971617	569.697
  971617	75.250
  971618	1063.655
  971618	569.697
  971618	75.250
  971618	9.216
  971619	1063.655
  971619	569.697
  971619	84.741
  971620	1770.215
  971620	569.697
  971621	1063.655
  971621	569.697
  971621	85.235
  971622	10.551
  971622	569.697
  971623	1063.655
  971623	569.697
  971623	75.250
  971623	2.442
  971624	454.306
  971624	569.697
  971624	84.741
  971625	569.697
  971625	75.249
  971625	10.551
  971626	84.741
  971626	569.697
  971626	85.235
  971627	1063.655
  971627	569.697
  971627	73.039
  971627	2.341
  971628	75.250
  971628	569.697
  971628	73.039
  971628	14.816
  971629	1063.655
  971629	569.697
  971629	75.250
  971630	569.697
  971631	1063.655
  971631	569.697
  971631	73.039
  971631	12.656
  971632	1063.655
  971632	569.697
  971632	75.250
  971633	1063.655
  971633	569.697
  971633	84.741
  971634	1063.655
  971634	569.697
  971634	73.039
  971635	1063.655
  971635	569.697
  971636	85.235
  971636	569.697
  971636	73.039
  971636	14.816
  971637	1063.655
  971637	569.697
  971638	1063.655
  971638	569.697
  971638	73.039
  971639	1063.655
  971639	569.697
  971639	15.213
  971640	1770.215
  971640	569.697
  971641	1063.655
  971641	569.697
  971641	75.250
  971642	75.250
  971642	73.039
  971642	12.656
  971643	1063.655
  971643	569.697
  971643	10.445
  971644	73.038
  971644	12.656
  971645	1063.655
  971645	569.697
  971645	75.250
  971646	569.697
  971646	75.250
  971646	10.551
  971647	1063.655
  971647	569.697
  971647	75.250
  971648	1770.215
  971648	569.697
  971649	1063.655
  971649	569.697
  971649	87.534
  971650	1063.655
  971650	569.697
  971650	0.000
  971651	1063.655
  971651	569.697
  971651	75.250
  971651	10.551
  971652	1063.655
  971652	569.697
  971652	75.250
  971652	10.551
  971653	71.932
  971653	0.000
  971653	569.697
  971654	0.000
  971654	569.697
  971655	1063.655
  971655	75.250
  971655	10.551
  971655	73.039
  971656	1063.655
  971656	569.697
  971657	1063.655
  971657	569.697
  971657	75.250
  971657	10.445
  971658	75.250
  971658	569.697
  971658	75.250
  971659	1063.655
  971659	569.697
  971659	10.551
  971660	1063.655
  971660	569.697
  971660	75.250
  971661	1063.655
  971661	569.697
  971662	1770.215
  971662	569.697
  971663	1063.655
  971663	569.697
  971663	10.551
  971664	569.697
  971664	13.014
  971665	1063.655
  971665	569.697
  971665	73.039
  971666	1063.655
  971666	569.697
  971666	87.656
  971667	1063.655
  971667	569.697
  971667	73.039
  971668	1063.655
  971668	569.697
  971669	1063.655
  971669	569.697
  971669	75.250
  971670	1063.655
  971670	569.697
  971670	73.039
  971670	14.816
  971671	1063.655
  971671	569.697
  971672	1063.655
  971672	569.697
  971672	73.039
  971672	12.656
  971672	2.442
  971673	1063.655
  971673	569.697
  971673	2.442
  971674	1063.655
  971674	569.697
  971674	75.250
  971675	1770.215
  971675	569.697
  971676	1063.655
  971676	569.697
  971676	75.250
  971677	1063.655
  971677	569.697
  971677	87.655
  971678	569.697
  971678	85.236
  971679	75.250
  971679	569.697
  971679	75.250
  971680	1063.655
  971680	569.697
  971680	73.039
  971681	1063.655
  971681	569.697
  971682	1063.655
  971682	569.697
  971682	75.250
  971683	1063.655
  971683	569.697
  971683	73.039
  971683	2.442
  971684	1063.655
  971684	569.697
  971684	73.039
  971685	1063.655
  971685	569.697
  971685	73.039
  971686	1063.655
  971686	569.697
  971686	87.656
  971687	1063.655
  971687	569.697
  971688	1063.655
  971688	569.697
  971688	73.039
  971689	1063.655
  971689	569.697
  971689	73.039
  971690	1063.655
  971690	569.697
  971690	75.250
  971691	1063.655
  971691	569.697
  971692	1063.655
  971692	569.697
  971693	1063.655
  971693	569.697
  971694	1063.655
  971694	569.697
  971695	1770.215
  971695	569.697
  971695	12.656
  971696	1063.655
  971696	569.697
  971696	75.250
  971697	1063.655
  971697	569.697
  971698	73.039
  971698	569.697
  971699	1770.215
  971699	569.697
  971700	1063.655
  971700	569.697
  971700	73.039
  971700	12.656
  971701	1063.655
  971701	569.697
  971701	75.250
  971702	1063.655
  971702	569.697
  971703	569.697
  971703	73.039
  971704	1063.655
  971704	569.697
  971704	73.039
  971704	12.656
  971705	1770.215
  971705	569.697
  971706	569.697
  971706	73.039
  971707	1770.215
  971707	569.697
  971708	1063.655
  971708	569.697
  971708	12.792
  971709	73.039
  971709	12.656
  971709	569.697
  971709	0.000
  971710	1063.655
  971710	569.697
  971710	73.039
  971710	12.656
  971711	1063.655
  971711	569.697
  971711	75.250
  971712	569.697
  971712	10.551
  971713	1063.655
  971713	569.697
  971713	75.250
  971714	12.792
  971714	569.697
  971715	73.039
  971715	12.656
  971715	569.697
  971715	75.250
  971716	75.250
  971716	569.697
  971717	1063.655
  971717	569.697
  971718	1063.655
  971718	569.697
  971719	1063.655
  971719	569.697
  971719	73.039
  971720	569.697
  971720	75.250
  971720	12.627
  971721	1770.215
  971721	569.697
  971721	12.656
  971722	1063.655
  971722	569.697
  971722	75.250
  971722	10.551
  971723	1063.655
  971723	569.697
  971723	84.741
  971724	1063.655
  971724	569.697
  971724	10.551
  971725	1063.655
  971725	569.697
  971725	15.213
  971726	1063.655
  971726	0.000
  971726	75.250
  971727	1063.655
  971727	569.697
  971728	1063.655
  971728	569.697
  971729	1063.655
  971729	569.697
  971729	10.551
  971730	1063.655
  971730	569.697
  971730	75.250
  971731	1063.655
  971731	569.697
  971731	73.039
  971732	1063.655
  971732	569.697
  971733	1063.655
  971733	569.697
  971734	1063.655
  971734	569.697
  971734	73.039
  971734	2.442
  971735	73.039
  971735	569.697
  971736	569.697
  971736	75.250
  971737	1770.215
  971737	569.697
  971738	1063.655
  971738	569.697
  971738	85.236
  971739	1063.655
  971739	569.697
  971739	75.250
  971740	1063.655
  971740	569.697
  971740	75.250
  971741	1063.655
  971741	569.697
  971741	75.250
  971742	1063.655
  971742	569.697
  971742	75.250
  971742	10.551
  971743	1063.655
  971743	569.697
  971743	75.250
  971743	10.551
  971744	1063.655
  971744	569.697
  971744	73.039
  971744	12.656
  971745	1063.655
  971745	569.697
  971745	85.235
  971746	1063.655
  971746	569.697
  971746	85.235
  971747	1063.655
  971747	569.697
  971747	75.250
  971748	84.741
  971748	569.697
  971748	0.000
  971749	1063.655
  971749	569.697
  971749	75.250
  971750	1063.655
  971750	569.697
  971750	85.235
  971751	1063.655
  971751	569.697
  971751	75.250
  971752	75.250
  971752	10.551
  971752	569.697
  971752	75.250
  971752	10.551
  971752	2.341
  971753	1063.655
  971753	569.697
  971753	75.250
  971754	1063.655
  971754	569.697
  971754	15.222
  971755	1063.655
  971755	569.697
  971755	75.250
  971755	0.282
  971756	1063.655
  971756	569.697
  971756	88.202
  971757	1770.215
  971757	569.697
  971757	10.551
  971758	1063.655
  971758	569.697
  971758	73.039
  971759	1063.655
  971759	569.697
  971759	73.039
  971760	10.445
  971760	569.697
  971760	84.741
  971761	1770.215
  971761	569.697
  971762	1063.655
  971762	569.697
  971762	73.039
  971762	12.656
  971763	1063.655
  971763	569.697
  971763	10.551
  971764	569.697
  971765	1063.655
  971765	569.697
  971765	85.235
  971766	569.697
  971767	1063.655
  971767	569.697
  971767	73.039
  971768	1063.655
  971768	569.697
  971768	75.250
  971768	10.551
  971769	1063.655
  971769	569.697
  971770	1063.655
  971770	569.697
  971770	75.250
  971770	0.000
  971771	1063.655
  971771	569.697
  971772	1063.655
  971772	569.697
  971773	1063.655
  971773	569.697
  971773	75.250
  971773	10.551
  971774	1063.655
  971774	569.697
  971774	75.250
  971775	1063.655
  971775	569.697
  971776	75.250
  971776	0.000
  971776	569.697
  971777	1063.655
  971777	569.697
  971777	75.250
  971777	10.551
  971777	2.341
  971778	1063.655
  971778	569.697
  971778	88.179
  971779	1063.655
  971779	569.697
  971780	1063.655
  971780	569.697
  971780	75.250
  971780	10.551
  971781	569.697
  971781	75.250
  971782	1063.655
  971782	569.697
  971782	85.236
  971783	1063.655
  971783	569.697
  971783	75.250
  971783	2.341
  971784	1063.655
  971784	569.697
  971784	85.235
  971785	1063.655
  971785	569.697
  971785	73.039
  971785	12.656
  971786	569.697
  971787	1063.655
  971787	569.697
  971788	73.040
  971788	0.000
  971788	569.697
  971788	73.039
  971789	1063.655
  971789	569.697
  971789	87.656
  971790	1063.655
  971790	569.697
  971790	73.039
  971790	14.816
  971791	1063.655
  971791	569.697
  971791	73.039
  971792	1063.655
  971792	569.697
  971792	75.250
  971793	1063.655
  971793	569.697
  971793	75.250
  971794	1063.655
  971794	569.697
  971794	75.250
  971794	10.551
  971795	1063.655
  971795	569.697
  971796	569.697
  971796	0.000
  971796	0.000
  971797	1063.655
  971797	569.697
  971797	75.250
  971797	10.551
  971798	1063.655
  971798	569.697
  971798	75.250
  971798	10.551
  971799	1063.655
  971799	569.697
  971800	1063.655
  971800	569.697
  971800	75.250
  971800	9.216
  971801	1063.655
  971801	569.697
  971801	73.039
  971801	12.656
  971802	1063.655
  971802	569.697
  971802	75.250
  971802	10.551
  971803	1063.655
  971803	569.697
  971804	1770.215
  971804	569.697
  971805	1063.655
  971805	569.697
  971805	84.741
  971805	0.000
  971806	1063.655
  971806	569.697
  971807	1063.655
  971807	85.235
  971807	85.235
  971808	1063.655
  971808	569.697
  971808	75.250
  971809	1063.655
  971809	569.697
  971809	75.250
  971810	1063.655
  971810	569.697
  971811	1063.655
  971811	569.697
  971811	75.250
  971812	1063.655
  971812	569.697
  971812	75.250
  971812	9.216
  971813	1063.655
  971813	569.697
  971813	75.250
  971813	10.551
  971814	1063.655
  971814	569.697
  971814	85.235
  971815	1063.655
  971815	569.697
  971816	1770.215
  971816	569.697
  971816	10.551
  971817	569.697
  971817	14.816
  971818	1063.655
  971818	569.697
  971818	84.741
  971819	1063.655
  971819	569.697
  971819	73.039
  971819	0.000
  971820	1770.215
  971820	569.697
  971820	10.551
  971821	1063.655
  971821	569.697
  971821	75.250
  971821	10.551
  971821	2.341
  971822	1063.655
  971822	569.697
  971822	75.250
  971822	0.000
  971823	569.697
  971823	75.250
  971823	10.551
  971824	1063.655
  971824	569.697
  971825	1063.655
  971825	569.697
  971825	75.250
  971825	2.341
  971826	73.039
  971826	10.551
  971826	569.697
  971826	73.039
  971826	12.656
  971827	1063.655
  971827	569.697
  971827	75.250
  971828	1770.215
  971828	569.697
  971828	10.551
  971828	2.341
  971829	1063.655
  971829	569.697
  971829	75.250
  971830	1063.655
  971830	569.697
  971830	87.534
  971831	1770.215
  971831	569.697
  971832	569.697
  971832	75.250
  971833	1063.655
  971833	569.697
  971833	85.235
  971834	569.697
  971835	1063.655
  971835	569.697
  971835	88.179
  971836	1063.655
  971836	569.697
  971837	1770.215
  971837	569.697
  971838	1063.655
  971838	569.697
  971838	73.039
  971838	12.656
  971839	1063.655
  971839	569.697
  971839	10.551
  971839	2.341
  971840	1063.655
  971840	569.697
  971840	2.442
  971841	1063.655
  971841	569.697
  971841	75.250
  971842	1063.655
  971842	569.697
  971842	75.250
  971843	1063.655
  971843	85.235
  971843	85.236
  971844	1063.655
  971844	569.697
  971844	75.250
  971845	1063.655
  971845	569.697
  971846	1063.655
  971846	569.697
  971846	73.039
  971847	1063.655
  971847	569.697
  971848	1063.655
  971848	569.697
  971848	75.250
  971848	12.628
  971849	1063.655
  971849	569.697
  971849	0.000
  971849	10.445
  971850	1063.655
  971850	569.697
  971850	84.741
  971851	1063.655
  971851	569.697
  971851	73.039
  971852	569.697
  971852	73.039
  971852	12.656
  971853	1063.655
  971853	569.697
  971854	569.697
  971854	85.236
  971855	1063.655
  971855	569.697
  971855	73.039
  971855	12.656
  971856	1063.655
  971856	569.697
  971856	73.039
  971857	1063.655
  971857	569.697
  971857	75.250
  971857	10.551
  971858	1063.655
  971858	569.697
  971859	1063.655
  971859	569.697
  971860	1063.655
  971860	569.697
  971860	10.551
  971861	1063.655
  971861	569.697
  971861	75.250
  971862	1063.655
  971862	569.697
  971862	75.250
  971863	1063.655
  971863	569.697
  971863	75.250
  971864	569.697
  971864	75.250
  971865	1063.655
  971865	569.697
  971865	73.039
  971866	1063.655
  971866	569.697
  971866	75.250
  971867	1063.655
  971867	569.697
  971867	85.235
  971868	1063.655
  971868	569.697
  971869	1063.655
  971869	569.697
  971869	75.250
  971870	1063.655
  971870	569.697
  971870	75.250
  971871	1063.655
  971871	569.697
  971872	1063.655
  971872	569.697
  971872	75.250
  971873	1063.655
  971873	569.697
  971874	397.065
  971874	569.697
  971874	73.039
  971875	1063.655
  971875	569.697
  971876	1063.655
  971876	569.697
  971876	75.250
  971877	1063.655
  971877	569.697
  971878	569.697
  971878	0.000
  971878	10.445
  971879	1063.655
  971879	569.697
  971879	75.250
  971879	10.551
  975618	569.697
  975618	75.250
  975619	1063.655
  975619	569.697
  975619	73.039
  975619	14.447
  975620	569.697
  975620	85.236
  975621	1063.655
  975621	569.697
  975622	75.250
  975622	569.697
  975622	73.039
  975623	1063.655
  975623	569.697
  975624	1063.655
  975624	569.697
  975624	73.039
  975624	12.656
  975625	569.697
  975625	85.235
  975626	569.697
  975626	85.235
  975627	1063.655
  975627	569.697
  975627	75.250
  975628	1063.655
  975628	569.697
  975629	1063.655
  975629	569.697
  975629	75.250
  975630	1063.655
  975630	569.697
  975630	73.039
  975630	12.656
  975631	75.250
  975631	2.442
  975631	569.697
  975631	75.250
  975632	1063.655
  975632	569.697
  975632	73.039
  975632	12.656
  975633	1063.655
  975633	569.697
  975634	1063.655
  975634	569.697
  975634	75.250
  975635	1063.655
  975635	569.697
  975635	84.741
  975636	1063.655
  975636	569.697
  975636	75.250
  975636	12.628
  975637	1063.655
  975637	569.697
  975637	10.551
  975638	1770.215
  975638	569.697
  975638	15.222
  975639	1063.655
  975639	569.697
  975639	75.250
  975640	73.039
  975640	569.697
  975640	75.250
  975641	1063.655
  975641	569.697
  975641	14.816
  975642	1063.655
  975642	569.697
  975642	85.235
  975643	1063.655
  975643	569.697
  975643	73.039
  975643	12.656
  975644	1063.655
  975644	569.697
  975644	75.250
  975645	1063.655
  975645	569.697
  975645	75.250
  975645	9.216
  975646	1063.655
  975646	569.697
  975647	1063.655
  975647	569.697
  975647	75.250
  975648	1063.655
  975648	569.697
  975648	75.250
  975649	1063.655
  975649	569.697
  975649	0.282
  975650	1063.655
  975650	569.697
  975651	1063.655
  975651	569.697
  975652	1063.655
  975652	569.697
  975652	75.250
  975653	1063.655
  975653	569.697
  975653	84.741
  975654	1063.655
  975654	569.697
  975654	75.250
  975655	1063.655
  975655	569.697
  975655	12.656
  975656	1063.655
  975656	569.697
  975656	75.250
  975657	1063.655
  975657	569.697
  975657	75.250
  975657	12.627
  975658	1063.655
  975658	569.697
  975658	75.250
  975658	2.341
  975659	569.697
  975660	1063.655
  975660	569.697
  975661	1063.655
  975661	569.697
  975661	0.000
  975662	1063.655
  975662	569.697
  975662	75.250
  975662	10.445
  975663	1063.655
  975663	569.697
  975663	75.250
  975663	12.627
  975664	1063.655
  975664	569.697
  975664	73.039
  975664	2.336
  975665	569.697
  975666	1063.655
  975666	569.697
  975666	75.250
  975666	9.216
  975667	1063.655
  975667	569.697
  975667	75.250
  975667	1.855
  975668	1063.655
  975668	569.697
  975668	73.039
  975668	12.627
  975669	1063.655
  975669	569.697
  975669	75.250
  975670	1063.655
  975670	569.697
  975670	75.250
  975671	1063.655
  975671	569.697
  975671	75.250
  975671	9.216
  975672	1063.655
  975672	569.697
  975672	73.039
  975672	0.000
  975672	2.341
  975673	569.697
  975673	85.236
  975674	1063.655
  975674	569.697
  975675	1063.655
  975675	569.697
  975675	75.250
  975676	85.235
  975676	569.697
  975677	1063.655
  975677	569.697
  975677	73.039
  975677	12.656
  975678	1063.655
  975678	569.697
  975678	75.250
  975678	10.551
  975679	75.250
  975679	13.014
  975679	569.697
  975679	75.250
  975679	10.551
  975680	73.039
  975680	569.697
  975680	14.816
  975680	10.551
  975681	1063.655
  975681	569.697
  975681	10.551
  975682	1063.655
  975682	569.697
  975682	73.039
  975682	15.222
  975683	1063.655
  975683	569.697
  975684	1063.655
  975684	569.697
  975684	10.551
  975685	1063.655
  975685	569.697
  975685	84.741
  975686	569.697
  975686	75.250
  975687	569.697
  975688	1063.655
  975688	569.697
  975689	1063.655
  975689	569.697
  975689	75.250
  975689	10.551
  975690	1442.218
  975690	897.696
  975690	2.341
  975691	73.039
  975691	12.656
  975691	569.697
  975691	75.250
  975691	10.551
  975692	1063.655
  975692	569.697
  975693	1063.655
  975693	569.697
  975694	569.697
  975694	73.039
  975695	1063.655
  975695	569.697
  975696	1063.655
  975696	569.697
  975696	10.551
  975696	2.442
  975697	1063.655
  975697	569.697
  975697	88.261
  975698	1063.655
  975698	569.697
  975698	73.039
  975699	1063.655
  975699	569.697
  975699	75.250
  975699	2.341
  975700	1063.655
  975700	569.697
  975700	75.250
  975701	1063.655
  975701	569.697
  975701	70.991
  975702	1063.655
  975702	569.697
  975702	85.235
  975703	1063.655
  975703	569.697
  975703	73.039
  975704	1063.655
  975704	569.697
  975704	12.656
  975705	1063.655
  975705	569.697
  975705	10.551
  975706	1063.655
  975706	75.250
  975707	1063.655
  975707	569.697
  975707	85.235
  975708	75.250
  975708	569.697
  975708	13.014
  975709	1063.655
  975709	569.697
  975709	84.741
  975710	1063.655
  975710	569.697
  975710	75.250
  975710	10.551
  975711	1063.655
  975711	569.697
  975711	75.250
  975711	12.887
  975712	1063.655
  975712	569.697
  975712	73.039
  975713	1063.655
  975713	569.697
  975714	569.697
  975714	85.236
  975715	1063.655
  975715	569.697
  975715	75.250
  975716	1063.655
  975716	569.697
  975716	75.250
  975716	10.551
  975717	569.697
  975717	75.250
  975718	1063.655
  975718	569.697
  975718	73.039
  975718	12.656
  975719	1063.655
  975719	569.697
  975719	85.236
  975720	1770.215
  975720	569.697
  975720	1.855
  975721	1063.655
  975721	569.697
  975721	2.341
  975722	1063.655
  975722	569.697
  975722	73.039
  975723	1063.655
  975723	569.697
  975724	1063.655
  975724	569.697
  975724	75.250
  975725	1063.655
  975725	569.697
  975725	0.000
  975726	1063.655
  975726	569.697
  975726	73.039
  975727	1063.655
  975727	569.697
  975728	1063.655
  975728	569.697
  975728	75.250
  975728	10.551
  975729	1063.655
  975729	75.250
  975729	75.250
  975730	1770.215
  975730	569.697
  975731	569.697
  975731	75.250
  975731	10.551
  975732	1063.655
  975732	569.697
  975732	85.235
  975733	569.697
  975734	1063.655
  975734	569.697
  975734	85.235
  975735	1063.655
  975735	569.697
  975735	75.250
  975736	1063.655
  975736	569.697
  975736	75.250
  975737	1063.655
  975737	569.697
  975737	75.250
  975737	9.216
  975738	73.039
  975738	569.697
  975738	73.039
  975739	1063.655
  975739	569.697
  975739	12.627
  975740	1063.655
  975740	569.697
  975740	75.250
  975740	10.551
  975741	1063.655
  975741	569.697
  975741	75.250
  975742	1063.655
  975742	569.697
  975742	75.250
  975743	569.697
  975743	12.656
  975744	1770.215
  975744	569.697
  975745	75.250
  975745	10.551
  975745	569.697
  975745	73.039
  975746	1063.655
  975746	569.697
  975746	85.235
  975747	1063.655
  975747	569.697
  975747	75.250
  975747	10.551
  975748	1063.655
  975748	569.697
  975748	75.250
  975748	10.445
  975749	1063.655
  975749	569.697
  975749	75.250
  975750	1063.655
  975750	569.697
  975750	69.652
  975750	10.551
  975751	75.250
  975751	10.551
  975751	569.697
  975751	85.235
  975752	569.697
  975752	75.250
  975752	10.445
  975753	1063.655
  975753	569.697
  975753	75.250
  975754	1063.655
  975754	569.697
  975754	85.236
  975755	1063.655
  975755	569.697
  975755	75.250
  975756	1063.655
  975756	569.697
  975756	87.656
  975757	1063.655
  975757	569.697
  975757	75.250
  975758	1063.655
  975758	569.697
  975759	1063.655
  975759	569.697
  975759	75.250
  975760	1063.655
  975760	569.697
  975760	73.039
  975760	14.816
  975761	1063.655
  975761	569.697
  975761	10.551
  975762	1063.655
  975762	569.697
  975762	85.235
  975763	1063.655
  975763	569.697
  975763	73.039
  975763	0.000
  975764	1063.655
  975764	569.697
  975765	1063.655
  975765	569.697
  975765	12.656
  975766	569.697
  975766	73.038
  975766	12.656
  975767	1063.655
  975767	569.697
  975768	1063.655
  975768	569.697
  975769	1063.655
  975769	569.697
  975769	75.250
  975770	1063.655
  975770	569.697
  975770	15.091
  975771	1063.655
  975771	569.697
  975772	1063.655
  975772	569.697
  975772	73.039
  975773	1770.215
  975773	569.697
  975773	0.000
  975774	75.250
  975774	12.628
  975774	569.697
  975774	75.250
  975775	1063.655
  975775	569.697
  975775	75.250
  975776	73.039
  975776	569.697
  975776	75.250
  975777	1063.655
  975777	569.697
  975777	75.250
  975778	1063.655
  975778	569.697
  975778	69.329
  975778	10.551
  975779	569.697
  975779	10.551
  975780	569.697
  975780	73.039
  975780	12.656
  975781	1063.655
  975781	569.697
  975781	73.039
  975782	1063.655
  975782	569.697
  975782	12.792
  975783	1063.655
  975783	569.697
  975783	87.655
  975784	1063.655
  975784	569.697
  975784	75.250
  975784	10.551
  975785	1063.655
  975785	569.697
  975785	2.341
  975786	1063.655
  975786	569.697
  975786	73.039
  975786	12.656
  975787	1063.655
  975787	569.697
  975787	73.039
  975787	12.656
  975788	1063.655
  975788	569.697
  975788	85.235
  975789	569.697
  975789	85.235
  975790	1063.655
  975790	75.250
  975790	85.235
  975791	1063.655
  975791	569.697
  975791	75.250
  975792	1063.655
  975792	569.697
  975792	87.656
  975793	1063.655
  975793	569.697
  975793	12.656
  975794	1063.655
  975794	569.697
  975794	85.235
  975795	1063.655
  975795	569.697
  975795	73.039
  975796	569.697
  975796	73.039
  975796	12.656
  975797	1063.655
  975797	569.697
  975797	87.656
  975798	1063.655
  975798	569.697
  975798	73.039
  975799	1063.655
  975799	569.697
  975799	73.039
  975799	2.341
  975800	1063.655
  975800	569.697
  975800	2.341
  975801	1063.655
  975801	569.697
  975801	75.250
  975802	1063.655
  975802	569.697
  975802	75.250
  975802	10.551
  975803	1063.655
  975803	569.697
  975803	75.250
  975803	2.341
  975804	1063.655
  975804	569.697
  975804	75.250
  975804	10.551
  975805	1063.655
  975805	569.697
  975805	75.250
  975805	12.627
  975806	1063.655
  975806	569.697
  975806	75.250
  975806	12.605
  975807	1063.655
  975807	569.697
  975807	75.250
  975807	10.551
  975808	1063.655
  975808	569.697
  975808	75.250
  975809	1063.655
  975809	569.697
  975809	73.039
  975809	12.656
  975810	73.039
  975810	569.697
  975810	75.250
  975810	10.445
  975811	569.697
  975811	10.551
  975812	1063.655
  975812	569.697
  975812	75.250
  975812	10.551
  975813	569.697
  975814	569.697
  975814	12.298
  975815	2.442
  975815	569.697
  975815	88.202
  975816	1063.655
  975816	569.697
  975817	1063.655
  975817	569.697
  975817	75.250
  975817	0.000
  975818	1063.655
  975818	569.697
  975818	73.039
  975819	1063.655
  975819	569.697
  975820	1063.655
  975820	569.697
  975820	75.250
  975821	1063.655
  975821	569.697
  975821	75.250
  975821	2.442
  975822	75.250
  975822	569.697
  975822	0.000
  975823	1063.655
  975823	569.697
  975823	84.740
  975824	1063.655
  975824	569.697
  975824	73.039
  975825	1063.655
  975825	569.697
  975825	75.250
  975825	0.000
  975826	1063.655
  975826	569.697
  975827	1063.655
  975827	569.697
  975827	12.627
  975828	1063.655
  975828	569.697
  975828	85.235
  975829	1063.655
  975829	569.697
  975829	73.039
  975829	12.656
  975830	1770.215
  975830	569.697
  975831	569.697
  975832	1063.655
  975832	569.697
  975832	73.039
  975832	14.816
  975833	1063.655
  975833	569.697
  975834	1063.655
  975834	569.697
